,period_open,period_close,shorts_count,long_value,short_value,long_exposure,pnl,capital_used,short_exposure,orders,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,ASSETME,CORR,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2012-05-02 20:00:00+00:00,2012-05-02 13:31:00+00:00,2012-05-02 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,33.94,0.3793580607954651,0.37213303904265427,0.0,0.0,0.21549849999999937,,,1.75715375658302,2.9248373055281225,-0.14091970415774724,2.695110530475611,0.0,0.0,84,2012-05
2012-05-03 20:00:00+00:00,2012-05-03 13:31:00+00:00,2012-05-03 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,32.46,-0.5749376603017133,0.3699383100912537,0.0,0.0,0.21549849999999937,,,1.7467833633462782,2.9075814776099853,-0.14091970415774724,2.695110530475611,0.0,0.0,85,2012-05
2012-05-04 20:00:00+00:00,2012-05-04 13:31:00+00:00,2012-05-04 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,31.830000000000002,0.6594037450915573,0.36778196000640345,0.0,0.0,0.21549849999999937,,,1.7365944424842805,2.890627505223214,-0.14091970415774724,2.695110530475611,0.0,0.0,86,2012-05
2012-05-07 20:00:00+00:00,2012-05-07 13:31:00+00:00,2012-05-07 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,32.47,0.21323194293937373,0.3656628831360655,0.0,0.0,0.21549849999999937,,,1.7265817623055182,2.873966689190084,-0.14091970415774724,2.695110530475611,0.0,0.0,87,2012-05
2012-05-08 20:00:00+00:00,2012-05-08 13:31:00+00:00,2012-05-08 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,30.19,-0.7262316886193076,0.36358001791380484,0.0,0.0,0.21549849999999937,,,1.7167402998687116,2.857590677317243,-0.14091970415774724,2.695110530475611,0.0,0.0,88,2012-05
2012-05-09 20:00:00+00:00,2012-05-09 13:31:00+00:00,2012-05-09 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,30.060000000000002,0.29168084097520885,0.3615323446241907,0.0,0.0,0.21549849999999937,,,1.7070652303942209,2.841491446801609,-0.14091970415774724,2.695110530475611,0.0,0.0,89,2012-05
2012-05-10 20:00:00+00:00,2012-05-10 13:31:00+00:00,2012-05-10 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,32.96,-0.5071552217823904,0.3595188833050912,0.0,0.0,0.21549849999999937,,,1.6975519173246054,2.825661287714507,-0.14091970415774724,2.695110530475611,0.0,0.0,90,2012-05
2012-05-11 20:00:00+00:00,2012-05-11 13:31:00+00:00,2012-05-11 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,32.25,0.2443488953693318,0.35753869177706016,0.0,0.0,0.21549849999999937,,,1.6881959029878015,2.8100927874867825,-0.14091970415774724,2.695110530475611,0.0,0.0,91,2012-05
2012-05-14 20:00:00+00:00,2012-05-14 13:31:00+00:00,2012-05-14 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,30.060000000000002,-0.5000000000000002,0.35559086379081906,0.0,0.0,0.21549849999999937,,,1.6789928998202093,2.794778816324011,-0.14091970415774724,2.695110530475611,0.0,0.0,92,2012-05
2012-05-15 20:00:00+00:00,2012-05-15 13:31:00+00:00,2012-05-15 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,29.43,0.8277646660218843,0.353674527284556,0.0,0.0,0.21549849999999937,,,1.6699387821104388,2.779712513486591,-0.14091970415774724,2.695110530475611,0.0,0.0,93,2012-05
2012-05-16 20:00:00+00:00,2012-05-16 13:31:00+00:00,2012-05-16 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,29.18,0.9979001956194997,0.3517888427434288,0.0,0.0,0.21549849999999937,,,1.6610295782276219,2.764887274374769,-0.14091970415774724,2.695110530475611,0.0,0.0,94,2012-05
2012-05-17 20:00:00+00:00,2012-05-17 13:31:00+00:00,2012-05-17 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,28.57,0.8863180340334239,0.3499330016542721,0.0,0.0,0.21549849999999937,,,1.6522614633009813,2.750296738363367,-0.14091970415774724,2.695110530475611,0.0,0.0,95,2012-05
2012-05-18 20:00:00+00:00,2012-05-18 13:31:00+00:00,2012-05-18 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,27.560000000000002,0.9954402163893004,0.34810622504903693,0.0,0.0,0.21549849999999937,,,1.6436307523200713,2.7359347773353226,-0.14091970415774724,2.695110530475611,0.0,0.0,96,2012-05
2012-05-21 20:00:00+00:00,2012-05-21 13:31:00+00:00,2012-05-21 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,28.77,-0.29207324472584806,0.346307762131008,0.0,0.0,0.21549849999999937,,,1.6351338936273885,2.721795484867085,-0.14091970415774724,2.695110530475611,0.0,0.0,97,2012-05
2012-05-22 20:00:00+00:00,2012-05-22 13:31:00+00:00,2012-05-22 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,30.79,0.2941610622935905,0.3445368889782954,0.0,0.0,0.21549849999999937,,,1.6267674627772555,2.707873166022527,-0.14091970415774724,2.695110530475611,0.0,0.0,98,2012-05
2012-05-23 20:00:00+00:00,2012-05-23 13:31:00+00:00,2012-05-23 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '28f35bb2164e499d896bbf30729a6e3f', 'dt': Timestamp('2012-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-05-23 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1215.4985000000001,1215.4985000000001,1215.4985000000001,0,31.02,0.8395413454361886,0.3427929073195182,0.0,0.0,0.21549849999999937,,,1.6185281567368508,2.6941623277153086,-0.14091970415774724,2.695110530475611,0.0,0.0,99,2012-05
2012-05-24 20:00:00+00:00,2012-05-24 13:31:00+00:00,2012-05-24 20:00:00+00:00,0,303.2,0.0,303.2,-0.1615999999999076,-303.3616,0.0,"[{'id': '28f35bb2164e499d896bbf30729a6e3f', 'dt': Timestamp('2012-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-05-23 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-05-24 20:00:00+0000', tz='UTC'), 'price': 30.335160000000002, 'order_id': '28f35bb2164e499d896bbf30729a6e3f', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.00013294956760534493,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 30.32}]",0.24947814881618416,0.0,0.24947814881618416,303.2,0.0,303.2,1215.4985000000001,912.1369000000002,1215.3369000000002,1,30.32,-0.2844652085478011,0.3410773713303329,0.0,0.0,0.2153368999999994,,,1.6094199906919446,2.679021158930498,-0.14091970415774724,2.695110530475611,0.0,0.0,100,2012-05
2012-05-25 20:00:00+00:00,2012-05-25 13:31:00+00:00,2012-05-25 20:00:00+00:00,0,298.1,0.0,298.1,-5.099999999999909,0.0,0.0,[],[],-0.004196367278900048,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 29.810000000000002}]",0.24631541147026664,303.2,0.24631541147026664,298.1,303.2,298.1,912.1369000000002,912.1369000000002,1210.2369000000003,1,29.810000000000002,0.5880210049260426,0.33951704808029154,0.0,0.0,0.2102368999999995,,,1.569969995551362,2.612991985672598,-0.14091970415774724,2.695110530475611,0.0,0.0,101,2012-05
2012-05-29 20:00:00+00:00,2012-05-29 13:31:00+00:00,2012-05-29 20:00:00+00:00,0,316.90000000000003,0.0,316.90000000000003,18.799999999999955,0.0,0.0,[],[],0.015534148727410324,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 31.69}]",0.2578441705045633,298.1,0.2578441705045633,316.90000000000003,298.1,316.90000000000003,912.1369000000002,912.1369000000002,1229.0369000000003,1,31.69,-0.6376153782895052,0.3384898739387463,0.0,0.0,0.22903689999999943,,,1.6726771090028782,2.7892171865785684,-0.14091970415774724,2.695110530475611,0.0,0.0,102,2012-05
2012-05-30 20:00:00+00:00,2012-05-30 13:31:00+00:00,2012-05-30 20:00:00+00:00,0,304.1,0.0,304.1,-12.799999999999955,0.0,0.0,[],[],-0.010414658827574641,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 30.41}]",0.25003352554095337,316.90000000000003,0.25003352554095337,304.1,316.90000000000003,304.1,912.1369000000002,912.1369000000002,1216.2369000000003,1,30.41,-0.4540073561675444,0.33740824715852513,0.0,0.0,0.2162368999999995,,,1.5862291724164501,2.6409310986503125,-0.14091970415774724,2.695110530475611,0.0,0.0,103,2012-05
2012-05-31 20:00:00+00:00,2012-05-31 13:31:00+00:00,2012-05-31 20:00:00+00:00,0,295.0,0.0,295.0,-9.100000000000136,0.0,0.0,[],[],-0.007482094976727027,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 29.5}]",0.24437990421798883,304.1,0.24437990421798883,295.0,304.1,295.0,912.1369000000002,912.1369000000002,1207.1369000000002,1,29.5,-0.40315711711994245,0.3360991332117297,0.0,0.0,0.2071368999999994,,,1.523154459860903,2.5340891216129053,-0.14091970415774724,2.695110530475611,0.0,0.0,104,2012-05
2012-06-01 20:00:00+00:00,2012-06-01 13:31:00+00:00,2012-06-01 20:00:00+00:00,0,281.5,0.0,281.5,-13.5,0.0,0.0,"[{'id': '3eb8b7034184433e897136670c8b2cda', 'dt': Timestamp('2012-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-01 20:00:00+0000', tz='UTC'), 'amount': -10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],-0.011183487142179205,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 30.33616, 'last_sale_price': 28.150000000000002}]",0.23583386203962023,295.0,0.23583386203962023,281.5,295.0,281.5,912.1369000000002,912.1369000000002,1193.6369000000002,1,28.150000000000002,0.9782035540901997,0.3351053156430589,0.0,0.0,0.19363689999999933,,,1.4330270808240133,2.379675324963522,-0.14091970415774724,2.695110530475611,0.0,0.0,105,2012-06
2012-06-04 20:00:00+00:00,2012-06-04 13:31:00+00:00,2012-06-04 20:00:00+00:00,0,0.0,0.0,0.0,-2.8494000000000597,278.6506,0.0,"[{'id': '3eb8b7034184433e897136670c8b2cda', 'dt': Timestamp('2012-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-01 20:00:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -10, 'dt': Timestamp('2012-06-04 20:00:00+0000', tz='UTC'), 'price': 27.866059999999997, 'order_id': '3eb8b7034184433e897136670c8b2cda', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.002387158104780518,[],0.0,281.5,0.0,0.0,281.5,0.0,912.1369000000002,1190.7875000000001,1190.7875000000001,0,27.88,0.887291876906245,0.3335714326143918,0.0,0.0,0.19078749999999922,,,1.4090221331503356,2.339774620489582,-0.14091970415774724,2.695110530475611,0.0,0.0,106,2012-06
2012-06-05 20:00:00+00:00,2012-06-05 13:31:00+00:00,2012-06-05 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '339ef7751ea345a1b49e035fa5897112', 'dt': Timestamp('2012-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-05 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1190.7875000000001,1190.7875000000001,1190.7875000000001,0,27.91,0.9669756872191764,0.3320065923283185,0.0,0.0,0.19078749999999922,,,1.4024327524063047,2.328815428529574,-0.14091970415774724,2.695110530475611,0.0,0.0,107,2012-06
2012-06-06 20:00:00+00:00,2012-06-06 13:31:00+00:00,2012-06-06 20:00:00+00:00,0,292.2,0.0,292.2,-0.15609999999992397,-292.35609999999997,0.0,"[{'id': '339ef7751ea345a1b49e035fa5897112', 'dt': Timestamp('2012-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-05 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-06-06 20:00:00+0000', tz='UTC'), 'price': 29.23461, 'order_id': '339ef7751ea345a1b49e035fa5897112', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.00013108972003805786,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 29.235609999999998, 'last_sale_price': 29.22}]",0.24541600364310898,0.0,0.24541600364310898,292.2,0.0,292.2,1190.7875000000001,898.4314000000002,1190.6314000000002,1,29.22,-0.4274492711733464,0.3304653414375088,0.0,0.0,0.19063139999999934,,,1.3950018882702924,2.316470637044377,-0.14091970415774724,2.695110530475611,0.0,0.0,108,2012-06
2012-06-07 20:00:00+00:00,2012-06-07 13:31:00+00:00,2012-06-07 20:00:00+00:00,0,289.3,0.0,289.3,-2.900000000000091,0.0,0.0,[],[],-0.002435682445465548,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 29.235609999999998, 'last_sale_price': 28.93}]",0.24357358911282465,292.2,0.24357358911282465,289.3,292.2,289.3,898.4314000000002,898.4314000000002,1187.7314000000001,1,28.93,0.32487225313209256,0.32899577228986665,0.0,0.0,0.18773139999999922,,,1.371261695517102,2.2769958296491266,-0.14091970415774724,2.695110530475611,0.0,0.0,109,2012-06
2012-06-08 20:00:00+00:00,2012-06-08 13:31:00+00:00,2012-06-08 20:00:00+00:00,0,300.8,0.0,300.8,11.5,0.0,0.0,[],[],0.009682323798124726,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 29.235609999999998, 'last_sale_price': 30.080000000000002}]",0.25082732156612975,289.3,0.25082732156612975,300.8,289.3,300.8,898.4314000000002,898.4314000000002,1199.2314000000001,1,30.080000000000002,0.06633973934482648,0.32770092526578354,0.0,0.0,0.19923139999999928,,,1.431852404412376,2.3790884451665084,-0.14091970415774724,2.695110530475611,0.0,0.0,110,2012-06
2012-06-11 20:00:00+00:00,2012-06-11 13:31:00+00:00,2012-06-11 20:00:00+00:00,0,291.2,0.0,291.2,-9.599999999999909,0.0,0.0,[],[],-0.008005127284025249,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 29.235609999999998, 'last_sale_price': 29.12}]",0.24478170297118917,300.8,0.24478170297118917,291.2,300.8,291.2,898.4314000000002,898.4314000000002,1189.6314000000002,1,29.12,-0.5759462431771586,0.32654659079583354,0.0,0.0,0.18963139999999945,,,1.3683142511977204,2.2715004370814893,-0.14091970415774724,2.695110530475611,0.0,0.0,111,2012-06
2012-06-12 20:00:00+00:00,2012-06-12 13:31:00+00:00,2012-06-12 20:00:00+00:00,0,296.6,0.0,296.6,5.400000000000091,0.0,0.0,"[{'id': '3ee1c4f40791404ea4844861667c89d0', 'dt': Timestamp('2012-06-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.004539221140262617,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 29.235609999999998, 'last_sale_price': 29.66}]",0.24819431522887175,291.2,0.24819431522887175,296.6,291.2,296.6,898.4314000000002,898.4314000000002,1195.0314000000003,1,29.66,-0.956267096679785,0.32509881124275236,0.0,0.0,0.19503139999999974,,,1.3935521637610149,2.3134917431584654,-0.14091970415774724,2.695110530475611,0.0,0.0,112,2012-06
2012-06-13 20:00:00+00:00,2012-06-13 13:31:00+00:00,2012-06-13 20:00:00+00:00,0,595.4,0.0,595.4,0.9411499999998796,-297.85884999999996,0.0,"[{'id': '3ee1c4f40791404ea4844861667c89d0', 'dt': Timestamp('2012-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-06-13 20:00:00+0000', tz='UTC'), 'price': 29.784885, 'order_id': '3ee1c4f40791404ea4844861667c89d0', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.0007875525279084084,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 29.510747499999997, 'last_sale_price': 29.77}]",0.49783751307670054,296.6,0.49783751307670054,595.4,296.6,595.4,898.4314000000002,600.5725500000002,1195.9725500000002,1,29.77,-0.7286820241499755,0.323647739271558,0.0,0.0,0.19597254999999958,,,1.3928391469921524,2.312240986123358,-0.14091970415774724,2.695110530475611,0.0,0.0,113,2012-06
2012-06-14 20:00:00+00:00,2012-06-14 13:31:00+00:00,2012-06-14 20:00:00+00:00,0,587.8,0.0,587.8,-7.600000000000136,0.0,0.0,[],[],-0.006354660899199005,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 29.510747499999997, 'last_sale_price': 29.39}]",0.4946260328884237,595.4,0.4946260328884237,587.8,595.4,587.8,600.5725500000002,600.5725500000002,1188.37255,1,29.39,-0.38686309409235814,0.322439888597235,0.0,0.0,0.1883725499999993,,,1.3422278683993887,2.2270700911111985,-0.14091970415774724,2.695110530475611,0.0,0.0,114,2012-06
2012-06-15 20:00:00+00:00,2012-06-15 13:31:00+00:00,2012-06-15 20:00:00+00:00,0,598.2,0.0,598.2,10.400000000000091,0.0,0.0,"[{'id': '5aab381ba43c4b42a4bd98f6f1740fab', 'dt': Timestamp('2012-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-15 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.008751464345082782,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 29.510747499999997, 'last_sale_price': 29.91}]",0.4990104252887672,587.8,0.4990104252887672,598.2,587.8,598.2,600.5725500000002,600.5725500000002,1198.7725500000001,1,29.91,-0.8781154347403338,0.32119138753662135,0.0,0.0,0.1987725499999995,,,1.3954345334527676,2.316480900894341,-0.14091970415774724,2.695110530475611,0.0,0.0,115,2012-06
2012-06-18 20:00:00+00:00,2012-06-18 13:31:00+00:00,2012-06-18 20:00:00+00:00,0,955.2,0.0,955.2,38.43080000000009,-318.56919999999997,0.0,"[{'id': '5aab381ba43c4b42a4bd98f6f1740fab', 'dt': Timestamp('2012-06-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-15 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-06-18 20:00:00+0000', tz='UTC'), 'price': 31.85592, 'order_id': '5aab381ba43c4b42a4bd98f6f1740fab', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.032058458462366435,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 30.292804999999998, 'last_sale_price': 31.84}]",0.7720638648448535,598.2,0.7720638648448535,955.2,598.2,955.2,600.5725500000002,282.0033500000002,1237.2033500000002,1,31.84,0.5513443114371421,0.3228910862524755,0.0,0.0,0.23720334999999948,,,1.5918122448987577,2.6679847169101563,-0.14091970415774724,2.695110530475611,0.0,0.0,116,2012-06
2012-06-19 20:00:00+00:00,2012-06-19 13:31:00+00:00,2012-06-19 20:00:00+00:00,0,962.7,0.0,962.7,7.5,0.0,0.0,[],[],0.006062059240302009,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 30.292804999999998, 'last_sale_price': 32.09}]",0.7734373013457382,955.2,0.7734373013457382,962.7,955.2,962.7,282.0033500000002,282.0033500000002,1244.7033500000002,1,32.09,0.7388566593790014,0.3215504960473728,0.0,0.0,0.24470334999999954,,,1.6253923593693087,2.724625232935225,-0.14091970415774724,2.695110530475611,0.0,0.0,117,2012-06
2012-06-20 20:00:00+00:00,2012-06-20 13:31:00+00:00,2012-06-20 20:00:00+00:00,0,1013.4000000000001,0.0,1013.4000000000001,50.700000000000045,0.0,0.0,[],[],0.04073259704812404,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 30.292804999999998, 'last_sale_price': 33.78}]",0.7823046003393459,962.7,0.7823046003393459,1013.4000000000001,962.7,1013.4000000000001,282.0033500000002,282.0033500000002,1295.4033500000003,1,33.78,0.6796560661663973,0.3251193996176743,0.0,0.0,0.29540334999999973,,,1.8614846644930634,3.168471436240701,-0.14091970415774724,2.695110530475611,0.0,0.0,118,2012-06
2012-06-21 20:00:00+00:00,2012-06-21 13:31:00+00:00,2012-06-21 20:00:00+00:00,0,965.6999999999999,0.0,965.6999999999999,-47.700000000000045,0.0,0.0,[],[],-0.036822507831248186,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 30.292804999999998, 'last_sale_price': 32.19}]",0.7739820527050759,1013.4000000000001,0.7739820527050759,965.6999999999999,1013.4000000000001,965.6999999999999,282.0033500000002,282.0033500000002,1247.7033500000002,1,32.19,-0.34488392490780273,0.32873226944167705,0.0,0.0,0.24770334999999966,,,1.5883501415070662,2.6423110150701987,-0.14091970415774724,2.695110530475611,0.0,0.0,119,2012-06
2012-06-22 20:00:00+00:00,2012-06-22 13:31:00+00:00,2012-06-22 20:00:00+00:00,0,1013.5500000000001,0.0,1013.5500000000001,47.84999999999991,0.0,0.0,"[{'id': 'f201092916994424ade529701de12726', 'dt': Timestamp('2012-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-06-22 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.03835046207097226,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 30.292804999999998, 'last_sale_price': 33.785000000000004}]",0.782329805252713,965.6999999999999,0.782329805252713,1013.5500000000001,965.6999999999999,1013.5500000000001,282.0033500000002,282.0033500000002,1295.5533500000001,1,33.785000000000004,-0.9984615739573814,0.33154285404777145,0.0,0.0,0.2955533499999996,,,1.8046738961214641,3.0405412643140055,-0.14091970415774724,2.695110530475611,0.0,0.0,120,2012-06
